Year,Month,Season,District,Urban_Rural,Sector,Consumption_MU,Population,Avg_Temp,Industrial_Index,Transmission_Loss_Percent,Production_Cost_Rs,Generation_Thermal,Generation_Hydro,Generation_Renewable
2022,7,Monsoon,Raipur,Urban,Agricultural,246.32,1937,29.5,29.9,14.0,6.53,0.679,0.141,0.181
2022,7,Monsoon,Raipur,Rural,Residential,369.0,1937,29.5,29.9,14.0,6.53,0.679,0.141,0.181
2022,7,Monsoon,Raipur,Rural,Commercial,543.39,1937,29.5,29.9,14.0,6.53,0.679,0.141,0.181
2022,7,Monsoon,Raipur,Rural,Industrial,8005.99,1937,29.5,29.9,14.0,6.53,0.679,0.141,0.181
2022,7,Monsoon,Raipur,Rural,Agricultural,882.18,1937,29.5,29.9,14.0,6.53,0.679,0.141,0.181
2022,7,Monsoon,Bilaspur,Urban,Residential,749.97,1175,30.1,21.2,15.1,6.4,0.679,0.141,0.181
2022,7,Monsoon,Bilaspur,Urban,Commercial,1246.09,1175,30.1,21.2,15.1,6.4,0.679,0.141,0.181
2022,7,Monsoon,Bilaspur,Urban,Industrial,12680.19,1175,30.1,21.2,15.1,6.4,0.679,0.141,0.181
2022,7,Monsoon,Bilaspur,Urban,Agricultural,261.3,1175,30.1,21.2,15.1,6.4,0.679,0.141,0.181
2022,7,Monsoon,Bilaspur,Rural,Residential,451.31,1175,30.1,21.2,15.1,6.4,0.679,0.141,0.181
2022,7,Monsoon,Bilaspur,Rural,Commercial,334.65,1175,30.1,21.2,15.1,6.4,0.679,0.141,0.181
2022,7,Monsoon,Bilaspur,Rural,Industrial,4424.2,1175,30.1,21.2,15.1,6.4,0.679,0.141,0.181
2022,7,Monsoon,Bilaspur,Rural,Agricultural,739.15,1175,30.1,21.2,15.1,6.4,0.679,0.141,0.181
2022,7,Monsoon,Durg,Urban,Residential,893.6,1056,32.1,28.3,15.3,6.4,0.679,0.141,0.181
2022,7,Monsoon,Durg,Urban,Commercial,504.2,1056,32.1,28.3,15.3,6.4,0.679,0.141,0.181
2022,7,Monsoon,Durg,Urban,Industrial,16434.12,1056,32.1,28.3,15.3,6.4,0.679,0.141,0.181
2022,7,Monsoon,Durg,Urban,Agricultural,254.25,1056,32.1,28.3,15.3,6.4,0.679,0.141,0.181
2022,7,Monsoon,Durg,Rural,Residential,602.5,1056,32.1,28.3,15.3,6.4,0.679,0.141,0.181
2022,7,Monsoon,Durg,Rural,Commercial,1013.12,1056,32.1,28.3,15.3,6.4,0.679,0.141,0.181
2022,7,Monsoon,Durg,Rural,Industrial,3227.93,1056,32.1,28.3,15.3,6.4,0.679,0.141,0.181
2022,7,Monsoon,Durg,Rural,Agricultural,258.61,1056,32.1,28.3,15.3,6.4,0.679,0.141,0.181
2022,7,Monsoon,Korba,Urban,Residential,1331.88,1059,32.3,70.8,16.2,6.48,0.679,0.141,0.181
2022,7,Monsoon,Korba,Urban,Commercial,1723.78,1059,32.3,70.8,16.2,6.48,0.679,0.141,0.181
2022,7,Monsoon,Korba,Urban,Industrial,41222.59,1059,32.3,70.8,16.2,6.48,0.679,0.141,0.181
2022,7,Monsoon,Korba,Urban,Agricultural,431.62,1059,32.3,70.8,16.2,6.48,0.679,0.141,0.181
2022,7,Monsoon,Korba,Rural,Residential,433.28,1059,32.3,70.8,16.2,6.48,0.679,0.141,0.181
2022,7,Monsoon,Korba,Rural,Commercial,1186.65,1059,32.3,70.8,16.2,6.48,0.679,0.141,0.181
2022,7,Monsoon,Korba,Rural,Industrial,7808.25,1059,32.3,70.8,16.2,6.48,0.679,0.141,0.181
2022,7,Monsoon,Korba,Rural,Agricultural,899.79,1059,32.3,70.8,16.2,6.48,0.679,0.141,0.181
2022,7,Monsoon,Raigarh,Urban,Residential,561.24,906,32.0,64.1,16.2,6.49,0.679,0.141,0.181
2022,7,Monsoon,Raigarh,Urban,Commercial,621.78,906,32.0,64.1,16.2,6.49,0.679,0.141,0.181
2022,7,Monsoon,Raigarh,Urban,Industrial,43213.42,906,32.0,64.1,16.2,6.49,0.679,0.141,0.181
2022,7,Monsoon,Raigarh,Urban,Agricultural,221.91,906,32.0,64.1,16.2,6.49,0.679,0.141,0.181
2022,7,Monsoon,Raigarh,Rural,Residential,295.21,906,32.0,64.1,16.2,6.49,0.679,0.141,0.181
2022,7,Monsoon,Raigarh,Rural,Commercial,1032.92,906,32.0,64.1,16.2,6.49,0.679,0.141,0.181
2022,7,Monsoon,Raigarh,Rural,Industrial,24928.31,906,32.0,64.1,16.2,6.49,0.679,0.141,0.181
2022,7,Monsoon,Raigarh,Rural,Agricultural,431.87,906,32.0,64.1,16.2,6.49,0.679,0.141,0.181
2022,7,Monsoon,Surguja,Urban,Residential,577.65,707,32.5,17.4,18.0,6.38,0.679,0.141,0.181
2022,7,Monsoon,Surguja,Urban,Commercial,1534.36,707,32.5,17.4,18.0,6.38,0.679,0.141,0.181
2022,7,Monsoon,Surguja,Urban,Industrial,4856.33,707,32.5,17.4,18.0,6.38,0.679,0.141,0.181
2022,7,Monsoon,Surguja,Urban,Agricultural,102.65,707,32.5,17.4,18.0,6.38,0.679,0.141,0.181
2022,7,Monsoon,Surguja,Rural,Residential,446.96,707,32.5,17.4,18.0,6.38,0.679,0.141,0.181
2022,7,Monsoon,Surguja,Rural,Commercial,217.56,707,32.5,17.4,18.0,6.38,0.679,0.141,0.181
2022,7,Monsoon,Surguja,Rural,Industrial,1071.27,707,32.5,17.4,18.0,6.38,0.679,0.141,0.181
2022,7,Monsoon,Surguja,Rural,Agricultural,204.1,707,32.5,17.4,18.0,6.38,0.679,0.141,0.181
2022,7,Monsoon,Bastar,Urban,Residential,1007.63,590,31.4,14.6,18.0,6.39,0.679,0.141,0.181
2022,7,Monsoon,Bastar,Urban,Commercial,548.09,590,31.4,14.6,18.0,6.39,0.679,0.141,0.181
2022,7,Monsoon,Bastar,Urban,Industrial,3606.53,590,31.4,14.6,18.0,6.39,0.679,0.141,0.181
2022,7,Monsoon,Bastar,Urban,Agricultural,113.65,590,31.4,14.6,18.0,6.39,0.679,0.141,0.181
2022,7,Monsoon,Bastar,Rural,Residential,196.98,590,31.4,14.6,18.0,6.39,0.679,0.141,0.181
2022,7,Monsoon,Bastar,Rural,Commercial,116.2,590,31.4,14.6,18.0,6.39,0.679,0.141,0.181
2022,7,Monsoon,Bastar,Rural,Industrial,3477.35,590,31.4,14.6,18.0,6.39,0.679,0.141,0.181
2022,7,Monsoon,Bastar,Rural,Agricultural,594.73,590,31.4,14.6,18.0,6.39,0.679,0.141,0.181
2022,7,Monsoon,Rajnandgaon,Urban,Residential,1076.27,561,30.3,20.2,17.0,6.49,0.679,0.141,0.181
2022,7,Monsoon,Rajnandgaon,Urban,Commercial,1127.06,561,30.3,20.2,17.0,6.49,0.679,0.141,0.181
2022,7,Monsoon,Rajnandgaon,Urban,Industrial,7174.18,561,30.3,20.2,17.0,6.49,0.679,0.141,0.181
2022,7,Monsoon,Rajnandgaon,Urban,Agricultural,214.73,561,30.3,20.2,17.0,6.49,0.679,0.141,0.181
2022,7,Monsoon,Rajnandgaon,Rural,Residential,625.85,561,30.3,20.2,17.0,6.49,0.679,0.141,0.181
2022,7,Monsoon,Rajnandgaon,Rural,Commercial,841.64,561,30.3,20.2,17.0,6.49,0.679,0.141,0.181
2022,7,Monsoon,Rajnandgaon,Rural,Industrial,3166.28,561,30.3,20.2,17.0,6.49,0.679,0.141,0.181
2022,7,Monsoon,Rajnandgaon,Rural,Agricultural,412.8,561,30.3,20.2,17.0,6.49,0.679,0.141,0.181
2022,8,Monsoon,Raipur,Urban,Residential,704.59,1934,31.5,28.7,14.4,6.4,0.692,0.128,0.18
2022,8,Monsoon,Raipur,Urban,Commercial,1574.38,1934,31.5,28.7,14.4,6.4,0.692,0.128,0.18
2022,8,Monsoon,Raipur,Urban,Industrial,6763.74,1934,31.5,28.7,14.4,6.4,0.692,0.128,0.18
2022,8,Monsoon,Raipur,Urban,Agricultural,284.3,1934,31.5,28.7,14.4,6.4,0.692,0.128,0.18
2022,8,Monsoon,Raipur,Rural,Residential,259.58,1934,31.5,28.7,14.4,6.4,0.692,0.128,0.18
2022,8,Monsoon,Raipur,Rural,Commercial,218.69,1934,31.5,28.7,14.4,6.4,0.692,0.128,0.18
2022,8,Monsoon,Raipur,Rural,Industrial,5884.98,1934,31.5,28.7,14.4,6.4,0.692,0.128,0.18
2022,8,Monsoon,Raipur,Rural,Agricultural,696.85,1934,31.5,28.7,14.4,6.4,0.692,0.128,0.18
2022,8,Monsoon,Bilaspur,Urban,Residential,989.94,1142,32.3,23.6,15.8,6.48,0.692,0.128,0.18
2022,8,Monsoon,Bilaspur,Urban,Commercial,1466.99,1142,32.3,23.6,15.8,6.48,0.692,0.128,0.18
2022,8,Monsoon,Bilaspur,Urban,Industrial,15681.67,1142,32.3,23.6,15.8,6.48,0.692,0.128,0.18
2022,8,Monsoon,Bilaspur,Urban,Agricultural,228.61,1142,32.3,23.6,15.8,6.48,0.692,0.128,0.18
2022,8,Monsoon,Bilaspur,Rural,Residential,322.71,1142,32.3,23.6,15.8,6.48,0.692,0.128,0.18
2022,8,Monsoon,Bilaspur,Rural,Commercial,438.44,1142,32.3,23.6,15.8,6.48,0.692,0.128,0.18
2022,8,Monsoon,Bilaspur,Rural,Industrial,4382.34,1142,32.3,23.6,15.8,6.48,0.692,0.128,0.18
2022,8,Monsoon,Bilaspur,Rural,Agricultural,484.25,1142,32.3,23.6,15.8,6.48,0.692,0.128,0.18
2022,8,Monsoon,Durg,Urban,Residential,1095.54,1092,31.3,25.7,14.3,6.38,0.692,0.128,0.18
2022,8,Monsoon,Durg,Urban,Commercial,2115.72,1092,31.3,25.7,14.3,6.38,0.692,0.128,0.18
2022,8,Monsoon,Durg,Urban,Industrial,2082.36,1092,31.3,25.7,14.3,6.38,0.692,0.128,0.18
2022,8,Monsoon,Durg,Urban,Agricultural,337.16,1092,31.3,25.7,14.3,6.38,0.692,0.128,0.18
2022,8,Monsoon,Durg,Rural,Residential,484.03,1092,31.3,25.7,14.3,6.38,0.692,0.128,0.18
2022,8,Monsoon,Durg,Rural,Commercial,325.37,1092,31.3,25.7,14.3,6.38,0.692,0.128,0.18
2022,8,Monsoon,Durg,Rural,Industrial,5250.16,1092,31.3,25.7,14.3,6.38,0.692,0.128,0.18
2022,8,Monsoon,Durg,Rural,Agricultural,999.59,1092,31.3,25.7,14.3,6.38,0.692,0.128,0.18
2022,8,Monsoon,Korba,Urban,Residential,439.12,991,30.9,74.7,16.0,6.42,0.692,0.128,0.18
2022,8,Monsoon,Korba,Urban,Commercial,837.38,991,30.9,74.7,16.0,6.42,0.692,0.128,0.18
2022,8,Monsoon,Korba,Urban,Industrial,45495.99,991,30.9,74.7,16.0,6.42,0.692,0.128,0.18
2022,8,Monsoon,Korba,Urban,Agricultural,353.9,991,30.9,74.7,16.0,6.42,0.692,0.128,0.18
2022,8,Monsoon,Korba,Rural,Residential,715.48,991,30.9,74.7,16.0,6.42,0.692,0.128,0.18
2022,8,Monsoon,Korba,Rural,Commercial,617.07,991,30.9,74.7,16.0,6.42,0.692,0.128,0.18
2022,8,Monsoon,Korba,Rural,Industrial,15351.3,991,30.9,74.7,16.0,6.42,0.692,0.128,0.18
2022,8,Monsoon,Korba,Rural,Agricultural,1086.81,991,30.9,74.7,16.0,6.42,0.692,0.128,0.18
2022,8,Monsoon,Raigarh,Urban,Residential,654.65,866,29.6,70.7,15.0,6.62,0.692,0.128,0.18
2022,8,Monsoon,Raigarh,Urban,Commercial,2069.78,866,29.6,70.7,15.0,6.62,0.692,0.128,0.18
2022,8,Monsoon,Raigarh,Urban,Industrial,10567.39,866,29.6,70.7,15.0,6.62,0.692,0.128,0.18
2022,8,Monsoon,Raigarh,Urban,Agricultural,208.66,866,29.6,70.7,15.0,6.62,0.692,0.128,0.18
2022,8,Monsoon,Raigarh,Rural,Residential,327.91,866,29.6,70.7,15.0,6.62,0.692,0.128,0.18
2022,8,Monsoon,Raigarh,Rural,Commercial,158.26,866,29.6,70.7,15.0,6.62,0.692,0.128,0.18
2022,8,Monsoon,Raigarh,Rural,Industrial,3440.38,866,29.6,70.7,15.0,6.62,0.692,0.128,0.18
2022,8,Monsoon,Raigarh,Rural,Agricultural,1333.86,866,29.6,70.7,15.0,6.62,0.692,0.128,0.18
2022,8,Monsoon,Surguja,Urban,Residential,959.22,702,30.0,17.5,18.0,6.52,0.692,0.128,0.18
2022,8,Monsoon,Surguja,Urban,Commercial,1213.72,702,30.0,17.5,18.0,6.52,0.692,0.128,0.18
2022,8,Monsoon,Surguja,Urban,Industrial,4652.61,702,30.0,17.5,18.0,6.52,0.692,0.128,0.18
2022,8,Monsoon,Surguja,Urban,Agricultural,218.73,702,30.0,17.5,18.0,6.52,0.692,0.128,0.18
2022,8,Monsoon,Surguja,Rural,Residential,599.5,702,30.0,17.5,18.0,6.52,0.692,0.128,0.18
2022,8,Monsoon,Surguja,Rural,Commercial,867.56,702,30.0,17.5,18.0,6.52,0.692,0.128,0.18
2022,8,Monsoon,Surguja,Rural,Industrial,4117.06,702,30.0,17.5,18.0,6.52,0.692,0.128,0.18
2022,8,Monsoon,Surguja,Rural,Agricultural,180.57,702,30.0,17.5,18.0,6.52,0.692,0.128,0.18
2022,8,Monsoon,Bastar,Urban,Residential,650.04,637,29.2,14.7,18.0,6.39,0.692,0.128,0.18
2022,8,Monsoon,Bastar,Urban,Commercial,1504.75,637,29.2,14.7,18.0,6.39,0.692,0.128,0.18
2022,8,Monsoon,Bastar,Urban,Industrial,5507.22,637,29.2,14.7,18.0,6.39,0.692,0.128,0.18
2022,8,Monsoon,Bastar,Urban,Agricultural,305.58,637,29.2,14.7,18.0,6.39,0.692,0.128,0.18
2022,8,Monsoon,Bastar,Rural,Residential,350.0,637,29.2,14.7,18.0,6.39,0.692,0.128,0.18
2022,8,Monsoon,Bastar,Rural,Commercial,225.67,637,29.2,14.7,18.0,6.39,0.692,0.128,0.18
2022,8,Monsoon,Bastar,Rural,Industrial,2175.04,637,29.2,14.7,18.0,6.39,0.692,0.128,0.18
2022,8,Monsoon,Bastar,Rural,Agricultural,494.39,637,29.2,14.7,18.0,6.39,0.692,0.128,0.18
2022,8,Monsoon,Rajnandgaon,Urban,Residential,764.02,576,30.7,20.1,17.2,6.6,0.692,0.128,0.18
2022,8,Monsoon,Rajnandgaon,Urban,Commercial,670.58,576,30.7,20.1,17.2,6.6,0.692,0.128,0.18
2022,8,Monsoon,Rajnandgaon,Urban,Industrial,8157.73,576,30.7,20.1,17.2,6.6,0.692,0.128,0.18
2022,8,Monsoon,Rajnandgaon,Urban,Agricultural,319.66,576,30.7,20.1,17.2,6.6,0.692,0.128,0.18
2022,8,Monsoon,Rajnandgaon,Rural,Residential,170.68,576,30.7,20.1,17.2,6.6,0.692,0.128,0.18
2022,8,Monsoon,Rajnandgaon,Rural,Commercial,265.7,576,30.7,20.1,17.2,6.6,0.692,0.128,0.18
2022,8,Monsoon,Rajnandgaon,Rural,Industrial,1175.13,576,30.7,20.1,17.2,6.6,0.692,0.128,0.18
2022,8,Monsoon,Rajnandgaon,Rural,Agricultural,205.72,576,30.7,20.1,17.2,6.6,0.692,0.128,0.18
2022,9,Monsoon,Raipur,Urban,Residential,979.31,1906,30.5,25.7,13.3,6.42,0.673,0.143,0.184
2022,9,Monsoon,Raipur,Urban,Commercial,702.21,1906,30.5,25.7,13.3,6.42,0.673,0.143,0.184
2022,9,Monsoon,Raipur,Urban,Industrial,18094.11,1906,30.5,25.7,13.3,6.42,0.673,0.143,0.184
2022,9,Monsoon,Raipur,Urban,Agricultural,221.35,1906,30.5,25.7,13.3,6.42,0.673,0.143,0.184
2022,9,Monsoon,Raipur,Rural,Residential,385.29,1906,30.5,25.7,13.3,6.42,0.673,0.143,0.184
2022,9,Monsoon,Raipur,Rural,Commercial,550.41,1906,30.5,25.7,13.3,6.42,0.673,0.143,0.184
2022,9,Monsoon,Raipur,Rural,Industrial,3070.16,1906,30.5,25.7,13.3,6.42,0.673,0.143,0.184
2022,9,Monsoon,Raipur,Rural,Agricultural,433.15,1906,30.5,25.7,13.3,6.42,0.673,0.143,0.184
2022,9,Monsoon,Bilaspur,Urban,Residential,801.32,1168,29.1,23.4,14.8,6.61,0.673,0.143,0.184
2022,9,Monsoon,Bilaspur,Urban,Commercial,951.88,1168,29.1,23.4,14.8,6.61,0.673,0.143,0.184
2022,9,Monsoon,Bilaspur,Urban,Industrial,13887.58,1168,29.1,23.4,14.8,6.61,0.673,0.143,0.184
2022,9,Monsoon,Bilaspur,Urban,Agricultural,192.92,1168,29.1,23.4,14.8,6.61,0.673,0.143,0.184
2022,9,Monsoon,Bilaspur,Rural,Residential,303.86,1168,29.1,23.4,14.8,6.61,0.673,0.143,0.184
2022,9,Monsoon,Bilaspur,Rural,Commercial,368.2,1168,29.1,23.4,14.8,6.61,0.673,0.143,0.184
2022,9,Monsoon,Bilaspur,Rural,Industrial,628.93,1168,29.1,23.4,14.8,6.61,0.673,0.143,0.184
2022,9,Monsoon,Bilaspur,Rural,Agricultural,265.98,1168,29.1,23.4,14.8,6.61,0.673,0.143,0.184
2022,9,Monsoon,Durg,Urban,Residential,750.69,1046,32.4,28.0,15.6,6.41,0.673,0.143,0.184
2022,9,Monsoon,Durg,Urban,Commercial,1770.63,1046,32.4,28.0,15.6,6.41,0.673,0.143,0.184
2022,9,Monsoon,Durg,Urban,Industrial,14575.77,1046,32.4,28.0,15.6,6.41,0.673,0.143,0.184
2022,9,Monsoon,Durg,Urban,Agricultural,121.83,1046,32.4,28.0,15.6,6.41,0.673,0.143,0.184
2022,9,Monsoon,Durg,Rural,Residential,476.79,1046,32.4,28.0,15.6,6.41,0.673,0.143,0.184
2022,9,Monsoon,Durg,Rural,Commercial,332.02,1046,32.4,28.0,15.6,6.41,0.673,0.143,0.184
2022,9,Monsoon,Durg,Rural,Industrial,5273.49,1046,32.4,28.0,15.6,6.41,0.673,0.143,0.184
2022,9,Monsoon,Durg,Rural,Agricultural,623.64,1046,32.4,28.0,15.6,6.41,0.673,0.143,0.184
2022,9,Monsoon,Korba,Urban,Residential,307.26,1019,31.2,65.1,15.1,6.53,0.673,0.143,0.184
2022,9,Monsoon,Korba,Urban,Commercial,2083.32,1019,31.2,65.1,15.1,6.53,0.673,0.143,0.184
2022,9,Monsoon,Korba,Urban,Industrial,22646.62,1019,31.2,65.1,15.1,6.53,0.673,0.143,0.184
2022,9,Monsoon,Korba,Urban,Agricultural,351.08,1019,31.2,65.1,15.1,6.53,0.673,0.143,0.184
2022,9,Monsoon,Korba,Rural,Residential,633.46,1019,31.2,65.1,15.1,6.53,0.673,0.143,0.184
2022,9,Monsoon,Korba,Rural,Commercial,430.3,1019,31.2,65.1,15.1,6.53,0.673,0.143,0.184
2022,9,Monsoon,Korba,Rural,Industrial,10864.37,1019,31.2,65.1,15.1,6.53,0.673,0.143,0.184
2022,9,Monsoon,Korba,Rural,Agricultural,720.71,1019,31.2,65.1,15.1,6.53,0.673,0.143,0.184
2022,9,Monsoon,Raigarh,Urban,Residential,961.61,881,31.2,68.8,16.9,6.4,0.673,0.143,0.184
2022,9,Monsoon,Raigarh,Urban,Commercial,1412.99,881,31.2,68.8,16.9,6.4,0.673,0.143,0.184
2022,9,Monsoon,Raigarh,Urban,Industrial,59758.11,881,31.2,68.8,16.9,6.4,0.673,0.143,0.184
2022,9,Monsoon,Raigarh,Urban,Agricultural,289.52,881,31.2,68.8,16.9,6.4,0.673,0.143,0.184
2022,9,Monsoon,Raigarh,Rural,Residential,521.86,881,31.2,68.8,16.9,6.4,0.673,0.143,0.184
2022,9,Monsoon,Raigarh,Rural,Commercial,1222.9,881,31.2,68.8,16.9,6.4,0.673,0.143,0.184
2022,9,Monsoon,Raigarh,Rural,Industrial,8421.99,881,31.2,68.8,16.9,6.4,0.673,0.143,0.184
2022,9,Monsoon,Raigarh,Rural,Agricultural,287.86,881,31.2,68.8,16.9,6.4,0.673,0.143,0.184
2022,9,Monsoon,Surguja,Urban,Residential,874.14,746,32.1,17.2,18.0,6.43,0.673,0.143,0.184
2022,9,Monsoon,Surguja,Urban,Commercial,1288.67,746,32.1,17.2,18.0,6.43,0.673,0.143,0.184
2022,9,Monsoon,Surguja,Urban,Industrial,11573.1,746,32.1,17.2,18.0,6.43,0.673,0.143,0.184
2022,9,Monsoon,Surguja,Urban,Agricultural,130.88,746,32.1,17.2,18.0,6.43,0.673,0.143,0.184
2022,9,Monsoon,Surguja,Rural,Residential,665.21,746,32.1,17.2,18.0,6.43,0.673,0.143,0.184
2022,9,Monsoon,Surguja,Rural,Commercial,851.51,746,32.1,17.2,18.0,6.43,0.673,0.143,0.184
2022,9,Monsoon,Surguja,Rural,Industrial,2117.96,746,32.1,17.2,18.0,6.43,0.673,0.143,0.184
2022,9,Monsoon,Surguja,Rural,Agricultural,515.76,746,32.1,17.2,18.0,6.43,0.673,0.143,0.184
2022,9,Monsoon,Bastar,Urban,Residential,962.64,615,31.0,15.8,18.0,6.58,0.673,0.143,0.184
2022,9,Monsoon,Bastar,Urban,Commercial,588.43,615,31.0,15.8,18.0,6.58,0.673,0.143,0.184
2022,9,Monsoon,Bastar,Urban,Industrial,5778.14,615,31.0,15.8,18.0,6.58,0.673,0.143,0.184
2022,9,Monsoon,Bastar,Urban,Agricultural,233.98,615,31.0,15.8,18.0,6.58,0.673,0.143,0.184
2022,9,Monsoon,Bastar,Rural,Residential,226.61,615,31.0,15.8,18.0,6.58,0.673,0.143,0.184
2022,9,Monsoon,Bastar,Rural,Commercial,349.17,615,31.0,15.8,18.0,6.58,0.673,0.143,0.184
2022,9,Monsoon,Bastar,Rural,Industrial,3711.79,615,31.0,15.8,18.0,6.58,0.673,0.143,0.184
2022,9,Monsoon,Bastar,Rural,Agricultural,690.08,615,31.0,15.8,18.0,6.58,0.673,0.143,0.184
2022,9,Monsoon,Rajnandgaon,Urban,Residential,593.6,599,29.7,21.2,16.2,6.52,0.673,0.143,0.184
2022,9,Monsoon,Rajnandgaon,Urban,Commercial,1574.2,599,29.7,21.2,16.2,6.52,0.673,0.143,0.184
2022,9,Monsoon,Rajnandgaon,Urban,Industrial,5282.0,599,29.7,21.2,16.2,6.52,0.673,0.143,0.184
2022,9,Monsoon,Rajnandgaon,Urban,Agricultural,207.61,599,29.7,21.2,16.2,6.52,0.673,0.143,0.184
2022,9,Monsoon,Rajnandgaon,Rural,Residential,405.1,599,29.7,21.2,16.2,6.52,0.673,0.143,0.184
2022,9,Monsoon,Rajnandgaon,Rural,Commercial,594.29,599,29.7,21.2,16.2,6.52,0.673,0.143,0.184
2022,9,Monsoon,Rajnandgaon,Rural,Industrial,1573.09,599,29.7,21.2,16.2,6.52,0.673,0.143,0.184
2022,9,Monsoon,Rajnandgaon,Rural,Agricultural,706.44,599,29.7,21.2,16.2,6.52,0.673,0.143,0.184
2022,10,Monsoon,Raipur,Urban,Residential,1219.52,1907,31.3,26.6,14.0,6.61,0.667,0.124,0.209
2022,10,Monsoon,Raipur,Urban,Commercial,1939.59,1907,31.3,26.6,14.0,6.61,0.667,0.124,0.209
2022,10,Monsoon,Raipur,Urban,Industrial,5677.0,1907,31.3,26.6,14.0,6.61,0.667,0.124,0.209
2022,10,Monsoon,Raipur,Urban,Agricultural,181.25,1907,31.3,26.6,14.0,6.61,0.667,0.124,0.209
2022,10,Monsoon,Raipur,Rural,Residential,355.32,1907,31.3,26.6,14.0,6.61,0.667,0.124,0.209
2022,10,Monsoon,Raipur,Rural,Commercial,533.95,1907,31.3,26.6,14.0,6.61,0.667,0.124,0.209
2022,10,Monsoon,Raipur,Rural,Industrial,1273.67,1907,31.3,26.6,14.0,6.61,0.667,0.124,0.209
2022,10,Monsoon,Raipur,Rural,Agricultural,465.71,1907,31.3,26.6,14.0,6.61,0.667,0.124,0.209
2022,10,Monsoon,Bilaspur,Urban,Residential,226.43,1180,31.2,21.4,15.3,6.61,0.667,0.124,0.209
2022,10,Monsoon,Bilaspur,Urban,Commercial,1792.98,1180,31.2,21.4,15.3,6.61,0.667,0.124,0.209
2022,10,Monsoon,Bilaspur,Urban,Industrial,16158.35,1180,31.2,21.4,15.3,6.61,0.667,0.124,0.209
2022,10,Monsoon,Bilaspur,Urban,Agricultural,116.03,1180,31.2,21.4,15.3,6.61,0.667,0.124,0.209
2022,10,Monsoon,Bilaspur,Rural,Residential,129.87,1180,31.2,21.4,15.3,6.61,0.667,0.124,0.209
2022,10,Monsoon,Bilaspur,Rural,Commercial,696.44,1180,31.2,21.4,15.3,6.61,0.667,0.124,0.209
2022,10,Monsoon,Bilaspur,Rural,Industrial,3290.02,1180,31.2,21.4,15.3,6.61,0.667,0.124,0.209
2022,10,Monsoon,Bilaspur,Rural,Agricultural,319.54,1180,31.2,21.4,15.3,6.61,0.667,0.124,0.209
2022,10,Monsoon,Durg,Urban,Residential,1156.81,1067,32.0,27.9,15.0,6.6,0.667,0.124,0.209
2022,10,Monsoon,Durg,Urban,Commercial,1173.03,1067,32.0,27.9,15.0,6.6,0.667,0.124,0.209
2022,10,Monsoon,Durg,Urban,Industrial,17438.32,1067,32.0,27.9,15.0,6.6,0.667,0.124,0.209
2022,10,Monsoon,Durg,Urban,Agricultural,77.67,1067,32.0,27.9,15.0,6.6,0.667,0.124,0.209
2022,10,Monsoon,Durg,Rural,Residential,540.08,1067,32.0,27.9,15.0,6.6,0.667,0.124,0.209
2022,10,Monsoon,Durg,Rural,Commercial,824.19,1067,32.0,27.9,15.0,6.6,0.667,0.124,0.209
2022,10,Monsoon,Durg,Rural,Industrial,7629.38,1067,32.0,27.9,15.0,6.6,0.667,0.124,0.209
2022,10,Monsoon,Durg,Rural,Agricultural,594.85,1067,32.0,27.9,15.0,6.6,0.667,0.124,0.209
2022,10,Monsoon,Korba,Urban,Residential,866.0,997,29.0,68.5,16.8,6.59,0.667,0.124,0.209
2022,10,Monsoon,Korba,Urban,Commercial,541.85,997,29.0,68.5,16.8,6.59,0.667,0.124,0.209
2022,10,Monsoon,Korba,Urban,Industrial,50638.17,997,29.0,68.5,16.8,6.59,0.667,0.124,0.209
2022,10,Monsoon,Korba,Urban,Agricultural,162.65,997,29.0,68.5,16.8,6.59,0.667,0.124,0.209
2022,10,Monsoon,Korba,Rural,Residential,484.54,997,29.0,68.5,16.8,6.59,0.667,0.124,0.209
2022,10,Monsoon,Korba,Rural,Commercial,364.2,997,29.0,68.5,16.8,6.59,0.667,0.124,0.209
2022,10,Monsoon,Korba,Rural,Industrial,6031.69,997,29.0,68.5,16.8,6.59,0.667,0.124,0.209
2022,10,Monsoon,Korba,Rural,Agricultural,320.55,997,29.0,68.5,16.8,6.59,0.667,0.124,0.209
2022,10,Monsoon,Raigarh,Urban,Residential,1253.39,879,32.3,71.7,16.8,6.45,0.667,0.124,0.209
2022,10,Monsoon,Raigarh,Urban,Commercial,1154.43,879,32.3,71.7,16.8,6.45,0.667,0.124,0.209
2022,10,Monsoon,Raigarh,Urban,Industrial,31287.47,879,32.3,71.7,16.8,6.45,0.667,0.124,0.209
2022,10,Monsoon,Raigarh,Urban,Agricultural,434.49,879,32.3,71.7,16.8,6.45,0.667,0.124,0.209
2022,10,Monsoon,Raigarh,Rural,Residential,150.98,879,32.3,71.7,16.8,6.45,0.667,0.124,0.209
2022,10,Monsoon,Raigarh,Rural,Commercial,261.88,879,32.3,71.7,16.8,6.45,0.667,0.124,0.209
2022,10,Monsoon,Raigarh,Rural,Industrial,10711.5,879,32.3,71.7,16.8,6.45,0.667,0.124,0.209
2022,10,Monsoon,Raigarh,Rural,Agricultural,1312.95,879,32.3,71.7,16.8,6.45,0.667,0.124,0.209
2022,10,Monsoon,Surguja,Urban,Residential,639.2,711,29.2,17.6,17.4,6.58,0.667,0.124,0.209
